"id","timestamp","body","recipient_id","user_id","sid"
1701,"2021-06-14 19:27:51.806449+00","ja und ... gibt es denn da hier nichts? 😲👀",21,14,9
1702,"2021-06-14 19:27:52.896534+00","Einer der Gegner ist unter das Netz, also in unsere Hälfte getreten😡geht schon mal gar nicht😡",15,24,26
1703,"2021-06-14 19:27:55.236571+00","das ist bei mir noch in weiter ferne, zum gluck 🥰🥰",18,27,27
1704,"2021-06-14 19:27:56.206902+00","ich freue mich so sehr!🥰🥰",11,12,13
1705,"2021-06-14 19:27:57.902607+00","Szenario 13 beendet",12,11,13
1706,"2021-06-14 19:27:58.254622+00","Ohh wobei, morgen ist Dienstag oder? 😲",25,26,12
1707,"2021-06-14 19:27:58.993821+00","Szenario 12 beendet",26,25,12
1708,"2021-06-14 19:28:01.976578+00","wenn du Niveau haben willst darfst du nur Dokumentationen anschauen, das ist doch immer so 😡",22,19,14
1709,"2021-06-14 19:28:02.18673+00","cute 😊",18,27,27
1710,"2021-06-14 19:28:05.976991+00","Vielleicht schaffen wir es ja nochmal auf einen Tee zusammen 🥰",27,18,27
1711,"2021-06-14 19:28:13.098631+00","Hallo, du hattest eine Frage zu deiner Note? 👀",29,23,20
1712,"2021-06-14 19:28:15.239723+00","davon muss man eben Abstand nehmen 😡",22,19,14
1713,"2021-06-14 19:28:18.179512+00","Dadurch ist Julian umgeknickt und hat sich die Außenbänder gerissen😢",15,24,26
1714,"2021-06-14 19:28:19.333094+00","Beginne Szenario 13",25,26,13
1715,"2021-06-14 19:28:24.589334+00","Beginne Szenario 14",12,11,14
1716,"2021-06-14 19:28:27.858968+00","Hi 😊",25,26,13
1717,"2021-06-14 19:28:30.081839+00","hmm shit 😡🤢 hoffentlich wirds schnell wieder besser",24,15,26
1718,"2021-06-14 19:28:30.771178+00","Hey 😊",26,25,13
1719,"2021-06-14 19:28:32.418203+00","ja freue mich schon auf alle neuen Herausforderungen die sich dort ergeben werden 😊",18,27,27
1720,"2021-06-14 19:28:32.423968+00","Auf jeden Fall machen wir das so bald wie möglich! Ich dachte auf die Schmankerl vom Luigi muss ich ab jetzt auf Lebenszeit verzichten 👀",28,17,24
1721,"2021-06-14 19:28:33.499726+00","Ruf mich doch naechste Woche mal und wir reden in ruhe. Muss die Kinder jetzt von der Kita abholen! 😊",27,18,27
1722,"2021-06-14 19:28:35.400546+00","das ist doch so nett hier mit uns beiden, wir sind doch eine prima WG... 🥰",21,14,9
1723,"2021-06-14 19:28:37.598449+00","Aber Kunst ist doch so wichtig. Und nicht immer nur Bilder für die Medien 🤢",19,22,14
1724,"2021-06-14 19:28:45.095664+00","👀Super ja!!!",27,18,27
1725,"2021-06-14 19:28:45.443163+00","und das nervigste kommt noch😡",15,24,26
1726,"2021-06-14 19:28:47.508405+00","du willst doch jetzt nicht weit weg, doer? 😲😱😢",21,14,9
1727,"2021-06-14 19:28:48.260665+00","Szenario 27 beendet",27,18,27
1728,"2021-06-14 19:28:50.344642+00","gern! 🥰😊",18,27,0
1729,"2021-06-14 19:28:51.282032+00","Ich bin ein bisschen genervt von dir 😡",25,26,13
1730,"2021-06-14 19:28:52.51773+00","wir können ihn ja morgen mal besuchen und schauen geht😊",24,15,26
1731,"2021-06-14 19:28:52.736674+00","ja schon, aber finde die Firma hier nicht so prickelnd, deswegen ab in die USA 😊",14,21,9
1732,"2021-06-14 19:28:54.18694+00","Beginne Szenario 28",18,27,28
1733,"2021-06-14 19:28:55.361109+00","Ich wusste einfach dass er gewinnt 😲😊 er hat so verdient gewonnen!",12,11,14
1734,"2021-06-14 19:28:57.340335+00","🤢DAs Corna hat echt Verwüstungen angerichtet.",17,28,24
1735,"2021-06-14 19:29:04.082251+00","😲 was ... so weit weg",21,14,9
1736,"2021-06-14 19:29:04.581384+00","der Gegner hat sich nicht entschuldigt 😡",15,24,26
1737,"2021-06-14 19:29:05.108626+00","Ich komm da langsam echt nicht mehr mit 😢",19,22,14
1738,"2021-06-14 19:29:06.112093+00","Warum das denn? 😲",26,25,13
1739,"2021-06-14 19:29:11.050837+00","😊Aber zum GLück, gibt es Mutige die weitermachen.",17,28,24
1740,"2021-06-14 19:29:12.330766+00","ja klar ist das wichtig. Ich glaube du übertreibst etwas 😡",22,19,14
1741,"2021-06-14 19:29:14.409564+00","dann bin ich ja ganz alleine 😢",21,14,9
1742,"2021-06-14 19:29:18.399853+00","Hi! Kannst du kurz rueberkommen und eine Rate entfernen aus unserem Garten? Ich kann das absolut nicht 🤢",27,18,28
1743,"2021-06-14 19:29:22.420491+00","Leider kann ich überhaupt nicht nachvollziehen, wieso Sie mir so eine schlechte Note gegeben haben. 😡",23,29,20
1744,"2021-06-14 19:29:24.10036+00","oh ... da bin ich traurig 😢",21,14,9
1745,"2021-06-14 19:29:24.527566+00","👀🥰UNd die müssen wir jetzt unterstützen.",17,28,24
1746,"2021-06-14 19:29:24.998233+00","Ja das ist eine gute IDee😊",15,24,26
1747,"2021-06-14 19:29:25.372074+00","so ein arsch 🤢😡",24,15,26
1748,"2021-06-14 19:29:25.752533+00","Jo das stimmt. Die arme Gastro... der arme Luigi 😢",28,17,24
1749,"2021-06-14 19:29:27.686569+00","Das stimmt doch gar nicht😡",11,12,14
1750,"2021-06-14 19:29:29.369855+00","Szenario 26 beendet",15,24,26
1751,"2021-06-14 19:29:32.646375+00","Weil du in letzter Zeit irgendwie etwas komisch drauf bist 😢",25,26,13
1752,"2021-06-14 19:29:35.891781+00","Beginne Szenario 27",15,24,27
1753,"2021-06-14 19:29:37.162213+00","auch wenn ich ein bisschen stolz bin auf dich🥰",21,14,9
1754,"2021-06-14 19:29:38.602213+00","Der hat doch nur gewonnen, weil er so gut aussieht😡😡",11,12,14
1755,"2021-06-14 19:29:44.742512+00","das wird schon 😊😲",14,21,9
1756,"2021-06-14 19:29:47.751457+00","äh, ernsthaft ? 🤢",18,27,28
1757,"2021-06-14 19:29:49.441286+00","Ok wahrscheinlich hast Du recht 🥰",19,22,14
1758,"2021-06-14 19:29:50.203048+00","Und mich ziemlich abweisend behandelst 😡",25,26,13
1759,"2021-06-14 19:29:50.412964+00","so ist das nun mal 👀",22,19,14
1760,"2021-06-14 19:29:50.906518+00","aber was mache ich hier, wenn ich so alleine bin 😢😱",21,14,9
1761,"2021-06-14 19:29:52.006639+00","Das ist echt zu viel fuer mich nach einem harten Tag im Krankehaus 😢",27,18,28
1762,"2021-06-14 19:29:54.804942+00","Mir ging es die letzten Wochen einfach nicht gut 😢",26,25,13
1763,"2021-06-14 19:29:55.180077+00","Aber ja, er ist ja zum Glück untergekommen 😊 und das unterstützen wir definitiv",28,17,24
1764,"2021-06-14 19:29:59.988118+00","Wollte nur unbedingt das Volker gewinnt 😢",19,22,14
1765,"2021-06-14 19:30:06.754203+00","Ich bin richtig enttäuscht, das mein Favorit ausgeschieden ist deswegen😢😡",11,12,14
1766,"2021-06-14 19:30:07.590781+00","hey du 😊 wie gehts dir ?👀lange nichts gehört",24,15,27
1767,"2021-06-14 19:30:08.512628+00","naja... dann ist ja niemand da und du sehr weit weg 😱😢",21,14,9
1768,"2021-06-14 19:30:08.742671+00","Ich habe extrem viel in diese Arbeit investiert und hatte eigentlich auch ein sehr gutes Bauchgefühl. 😲😡",23,29,20
1769,"2021-06-14 19:30:09.159754+00","Oh Gott ich habe gerade nachgeschaut und du hast recht! 😲 Ich habe dir die falsche Note gegeben. 😲Du hast keine 3,7 sondern eine 1,7! 😲😊",29,23,20
1770,"2021-06-14 19:30:10.352319+00","Clemens hat sie im Garten gefunden heute Morgen. 🤢",27,18,28
1771,"2021-06-14 19:30:11.086323+00","Das tut mir echt leid 😢",26,25,13
1772,"2021-06-14 19:30:11.975905+00","also ich bin dir echt dankbar dass du mir beim Umzug geholfen hast 🥰😊",18,27,28
1773,"2021-06-14 19:30:13.985346+00","Was ist denn los? 😢",25,26,13
1774,"2021-06-14 19:30:18.512665+00","Ach schmarrn! 😲😢 das stimmt doch gar nicht...",12,11,14
1775,"2021-06-14 19:30:19.803728+00","das hatte ich nicht gedacht 😢",21,14,9
1776,"2021-06-14 19:30:20.663248+00","😊Dann übermorgen zur gewohnten Zeit ?!😊",17,28,24
1777,"2021-06-14 19:30:22.297197+00","aber das ist zu viel verlangt 😡",18,27,28
1778,"2021-06-14 19:30:24.008058+00","Das ist ja eine Überraschung 😲",15,24,27
1779,"2021-06-14 19:30:25.954178+00","bevor ich gehe, könnte ich dir eine Dating App herunterladen 😊👀",14,21,9
1780,"2021-06-14 19:30:27.3511+00","Ich weiß nicht wie ich es dir sagen soll 😱",26,25,13
1781,"2021-06-14 19:30:33.214456+00","Ewig nichts von dir gehört👀",15,24,27
1782,"2021-06-14 19:30:34.287183+00","Szenario 14 beendet",22,19,14
1783,"2021-06-14 19:30:35.924315+00","👀😱Ohje, wen frage ich denn jetzt?",27,18,28
1784,"2021-06-14 19:30:36.109521+00","wieso kann er die dann nicht einfach entfernen ? 👀",18,27,28
1785,"2021-06-14 19:30:40.807475+00","Der Termin steht! Freue mich. Bis dann😊",28,17,24
1786,"2021-06-14 19:30:45.903878+00","wie gehts dir nach so langer Zeit?👀",15,24,27
1787,"2021-06-14 19:30:46.508276+00","Szenario 24 beendet",28,17,24
1788,"2021-06-14 19:30:47.661694+00","Sie waren ja beide gut... Aber am Ende muss eben einer gewinnen 😢 und ich freue mich auf jeden Fall für ihn! 😊🥰",12,11,14
1789,"2021-06-14 19:30:47.875902+00","nun werde mal nicht frech mein Kind .. 😡",21,14,9
1790,"2021-06-14 19:30:48.533936+00","aber na gut, ich komme vorbei 🥰",18,27,28
1791,"2021-06-14 19:30:53.988068+00","Bei mir ist viel passiert😊🥰",15,24,27
1792,"2021-06-14 19:30:54.679753+00","Beginne Szenario 25",28,17,25
1793,"2021-06-14 19:30:55.131636+00","Nur raus damit 👀",25,26,13
1794,"2021-06-14 19:30:55.154257+00","Natürlich!😡 Mein Favorit hätte den Sieg viel mehr verdient gehabt!😡😢",11,12,14
1795,"2021-06-14 19:30:57.048076+00","Das hört sich doch schon besser an. 😲😊",23,29,20
1796,"2021-06-14 19:31:03.159784+00","bin halt doch eine gute Seele 🥰",18,27,28
1797,"2021-06-14 19:31:06.338289+00","Mir geht es bestens😊",15,24,27
1798,"2021-06-14 19:31:08.471796+00","Mein Schwangerschaftstest war positiv heute 😱",26,25,13
1799,"2021-06-14 19:31:09.406622+00","das ist ja nicht das Gleiche, wie mein Kind hier zu haben ... 😢",21,14,9
1800,"2021-06-14 19:31:13.361506+00","Beginne Szenario 25",17,28,25
1801,"2021-06-14 19:31:17.564154+00","vertraue mir, probiere es doch einfach mal aus 👀😲",14,21,9
1802,"2021-06-14 19:31:18.231586+00","ja mir ist grad bisschen stressig aber sonst gehts mir gut 😊",24,15,27
1803,"2021-06-14 19:31:18.373473+00","aber das war schon ganz schön oberflächlich 😢",11,12,14
1804,"2021-06-14 19:31:19.569536+00","Danke DIr!!! 😲🥰🥰🥰",27,18,28
1805,"2021-06-14 19:31:20.177682+00","Vielen Dank, dass Sie das noch einmal überprüft haben! 🥰",23,29,20
1806,"2021-06-14 19:31:22.38408+00","Das tut mir so Leid! 😢 Ich hoffe, du nimmst mir das nicht übel? 👀",29,23,20
1807,"2021-06-14 19:31:23.616878+00","aber dass ihr sowas bei euch habt wundert mich 😲",18,27,28
1808,"2021-06-14 19:31:25.372855+00","Bis gleich 🥰",27,18,28
1809,"2021-06-14 19:31:30.563162+00","Gerne! 😊",29,23,20
1810,"2021-06-14 19:31:30.596315+00","Das haben die Juroren und Zuschauer wohl ein wenig anders gesehen... 😡",12,11,14
1811,"2021-06-14 19:31:31.041326+00","Szenario 20 beendet",23,29,20
1812,"2021-06-14 19:31:31.091968+00","nach dem eigentlichen Talent wurde da nicht geschaut😢😡",11,12,14
1813,"2021-06-14 19:31:33.01975+00","👀Jetzt sind wir auf Seite 2 und ich bin echt neugioerig, wie es mit Deinen Bewerbungen steht.",17,28,25
1814,"2021-06-14 19:31:33.361173+00","Waaaaas 😱",25,26,13
1815,"2021-06-14 19:31:33.684727+00","ich weiß nicht 😲",21,14,9
1816,"2021-06-14 19:31:36.723848+00","bye bye 😊",18,27,28
1817,"2021-06-14 19:31:41.051192+00","Szenario 28 beendet",18,27,28
1818,"2021-06-14 19:31:42.013291+00","👀Ja, konnte es auch nicht fassen",27,18,0
1819,"2021-06-14 19:31:44.039266+00","ich wandere demnächst nach südafrika aus 😊😱",24,15,27
1820,"2021-06-14 19:31:47.359004+00","Bei mir auch, aber aus familiären Gründen 😊🥰",15,24,27
1821,"2021-06-14 19:31:48.93661+00","Ja ich weiß nicht wie das passiert ist 😱",26,25,13
1822,"2021-06-14 19:31:53.477477+00","dann aber nur, solange du noch da bist ... 😲👀",21,14,9
1823,"2021-06-14 19:31:55.022993+00","in 3 Monaten werde ich erst ausziehen, also haben wir noch zeit 😢🥰",14,21,9
1824,"2021-06-14 19:31:56.964742+00","Guter Stress also🥰",15,24,27
1825,"2021-06-14 19:31:59.028231+00","Beginne Szenario 21",29,23,21
1826,"2021-06-14 19:32:01.509717+00",":) Schoenen Abend Dir!! :)🥰",27,18,0
1827,"2021-06-14 19:32:06.45254+00","Das Gesamtpaket zählt.. 😊",12,11,14
1828,"2021-06-14 19:32:11.063287+00","mensch, manchmal fehlen echt paar emotionen😢",18,27,0
1829,"2021-06-14 19:32:11.637125+00","Jetzt verstehe ich auch warum du so komisch drauf bist 😲",25,26,13
1830,"2021-06-14 19:32:11.638015+00","okay ... das ist sehr bald ... 😢😲",21,14,9
1831,"2021-06-14 19:32:12.442903+00","Was machen wir denn jetzt? 😢",26,25,13
1832,"2021-06-14 19:32:16.771148+00","oh erzähl. nachwuchs ? 🥰😊😲",24,15,27
1833,"2021-06-14 19:32:28.830931+00","Aber wirklich fair sind diese Castingshows ja eigentlich eh nie... 😢😡",12,11,14
1834,"2021-06-14 19:32:29.185243+00","Naja, wenn du das so siehst...👀",11,12,14
1835,"2021-06-14 19:32:29.641473+00","Ja - absolut. 😲",27,18,0
1836,"2021-06-14 19:32:30.440764+00","Wieso ist dein Team nur so gut und führt schon wieder? 😲😢",29,23,21
1837,"2021-06-14 19:32:30.590339+00","aber ja, vielleicht muss ich mal jemand suchen... 👀",21,14,9
1838,"2021-06-14 19:32:31.336193+00","Wow😲 Das hätte ich ja von dir niemals gedacht 😊 Wohin genau👀",15,24,27
1839,"2021-06-14 19:32:38.43407+00","Ach frag nicht... Ich mache mir richtige Sorgen, weil sie sich noch immer nicht gemeldet haben 😱😢",28,17,25
1840,"2021-06-14 19:32:38.96802+00","Lass uns erstmal treffen und in Ruhe darüber reden 😊",25,26,13
1841,"2021-06-14 19:32:41.429786+00","du hilfst mir dabei 🥰👀",21,14,9
1842,"2021-06-14 19:32:51.774999+00","Okay, bist du böse? 😢",26,25,13
1843,"2021-06-14 19:32:55.604343+00","Es lief doch wirklich gut damals beim Bewerbungsgespräch 👀",28,17,25
1844,"2021-06-14 19:32:56.294759+00","habe mein ganzes Leben auf diese Möglichkeit hingearbeitet 😢🥰",14,21,9
1845,"2021-06-14 19:32:56.578157+00","nach kapstadt😊",24,15,27
1846,"2021-06-14 19:32:57.488663+00","nein! Das ist schon immer sehr subjektiv!!😡",11,12,14
1847,"2021-06-14 19:33:03.555794+00","Ja so ist es..sogar 2 von diesen Zeitfressern 🥰😊",15,24,27
1848,"2021-06-14 19:33:08.449165+00","Muss mal wieder arbeiten hier. :) Tatsaechlich :) Mitten am Tag hier bei mir in Kanada :) 👀",27,18,0
1849,"2021-06-14 19:33:09.81899+00","HAHAHA! 🥰 Ich habe doch gesagt, dass wir gewinnen. 😊",23,29,21
1850,"2021-06-14 19:33:12.001371+00","🥰DA musst Du Geduld haben. Die MÜhlenm mahlen langsam.",17,28,25
1851,"2021-06-14 19:33:19.913462+00","jaja, bin doch auch stolz auf dich ... und du musst das machen ... 🥰😊",21,14,9
1852,"2021-06-14 19:33:24.372406+00","Danke Dir!! 🥰",27,18,0
1853,"2021-06-14 19:33:30.07676+00","waaas zwillinge 😱🥰 ja glückwunsch",24,15,27
1854,"2021-06-14 19:33:30.607504+00","Freu dich nicht zu früh, das ist der Ausgleich! 👀😲",29,23,21
1855,"2021-06-14 19:33:42.076923+00","wir werden die 3 Monate nutzen ... und uns ja auch danach noch wiedersehen .. 🥰",21,14,9
1856,"2021-06-14 19:33:42.593204+00","Vielleicht haben wir ja nächstes Jahr einen gemeinsamen Favouriten... 😊👀 Dann können wir uns wenigstens gemeinsam freuen oder ärgern",12,11,14
1857,"2021-06-14 19:33:49.726533+00","Genau so ist es 🥰😊",15,24,27
1858,"2021-06-14 19:33:51.654308+00","🥰DU weißt doch, dass Du es gut gemacht hast. Und dann wird es schon werden.😊",17,28,25
1859,"2021-06-14 19:33:55.274054+00","Naja, mir wäre es schon recht gewesen, wenn du mir bereits etwas früher mitgeteilt hättest, woher deine Gefühlsschwankungen kommen 👀",25,26,13
1860,"2021-06-14 19:34:00.279924+00","vielleicht komme ich dich dann auch mal besuchen 👀🥰",21,14,9
1861,"2021-06-14 19:34:01.076344+00","bis dahin finden wir jemanden für dich, und dem kannst sagen, mein Kind ist bei der Raumfahrt! 😊👀",14,21,9
1862,"2021-06-14 19:34:04.077919+00","Oh, zumindest dachte ich, dass wir gewinnen. 😲😱",23,29,21
1863,"2021-06-14 19:34:06.5221+00","das klappt schon 🥰😊",21,14,9
1864,"2021-06-14 19:34:09.31372+00","Ja hoffentlich! Das macht so eh immer viel mehr Spaß, wenn man zusammen mitfiebern kann!😊",11,12,14
1865,"2021-06-14 19:34:14.404621+00","Komm uns doch mal besuchen bevor es für dich nach Kapstadt geht  😊",15,24,27
1866,"2021-06-14 19:34:15.129853+00","das wird bestimmt aufregend😊",24,15,27
1867,"2021-06-14 19:34:17.146033+00","Tut mir echt leid 😢  Dachte es lag am Stress von der Arbeit",26,25,13
1868,"2021-06-14 19:34:19.644043+00","Szenario 9 beendet",21,14,9
1869,"2021-06-14 19:34:19.86385+00","Definitv! 😊",12,11,14
1870,"2021-06-14 19:34:24.802438+00","ja gerne😊",24,15,27
1871,"2021-06-14 19:34:26.677161+00","Da hast du wohl recht. Trotzden mache ich mir Gedanken. Es ist doch mein absoluter Traumjob. Wirklich eine einmalige Chance 😱🤢",28,17,25
1872,"2021-06-14 19:34:29.454675+00","Aber lass uns morgen quatschen, bin total erledigt 😊",26,25,13
1873,"2021-06-14 19:34:30.228057+00","Szenario 27 beendet",24,15,27
1874,"2021-06-14 19:34:33.016806+00","Aber jetzt reden wir erstmal persönlich miteinander😊",25,26,13
1875,"2021-06-14 19:34:33.121187+00","10 fange wohl auch ich an 👀",21,14,0
1876,"2021-06-14 19:34:34.878925+00","Wohl nicht, denn da ist der Führungstreffer für mein Team! 😲😊😊",29,23,21
1877,"2021-06-14 19:34:36.997034+00","Szenario 14 beendet",11,12,14
1878,"2021-06-14 19:34:38.698367+00","Beginne Szenario 28",24,15,28
1879,"2021-06-14 19:34:39.386308+00","Beginne Szenario 10",21,14,10
1880,"2021-06-14 19:34:41.466602+00","Ich war noch nie dort? Hast du dort schon einen Job? 👀",15,24,28
1881,"2021-06-14 19:34:43.878944+00","Bis morgen! 🥰",25,26,13
1882,"2021-06-14 19:34:47.736191+00","Was für ein Mist! 😡",23,29,21
1883,"2021-06-14 19:34:48.24784+00","Szenario 28 beendet",15,24,28
1884,"2021-06-14 19:34:48.513794+00","Sooo das wars 😊",12,11,0
1885,"2021-06-14 19:34:50.351609+00","Bis morgen 🥰",26,25,13
1886,"2021-06-14 19:34:50.88548+00","Beginne Szenario 28",15,24,28
1887,"2021-06-14 19:34:53.245956+00","Szenario 13 beendet",25,26,13
1888,"2021-06-14 19:34:53.436595+00","Szenario 13 beendet",26,25,13
1889,"2021-06-14 19:35:00.210535+00","Beginne Szenario 14",26,25,14
1890,"2021-06-14 19:35:04.023892+00","Noch einen schönen Abend ;-) 😊",12,11,0
1891,"2021-06-14 19:35:05.88585+00","Top, ging doch ganz gut denke ich😊",11,12,0
1892,"2021-06-14 19:35:08.501391+00","Hi 😊",25,26,14
1893,"2021-06-14 19:35:09.898273+00","😢Bin auch echt traurig, dass Sei Dich so hängen lassen. Aber das wird",17,28,25
1894,"2021-06-14 19:35:15.42525+00","Hey 😊",26,25,14
1895,"2021-06-14 19:35:16.250469+00","Haha das kam echt aus dem Nichts! 😲😊",29,23,21
1896,"2021-06-14 19:35:17.364941+00","hey du ... ich habe grade von dem schrecklichen Unwetter gehört bei euch.😱hoffe, es hat euch verschont 😲👀",21,14,10
1897,"2021-06-14 19:35:23.006816+00","gleichfalls :D😊",11,12,0
1898,"2021-06-14 19:35:26.893531+00","alles ok 👀",21,14,10
1899,"2021-06-14 19:35:29.286314+00","Omg, was ist das für ein Unwetter hier 😢",14,21,10
1900,"2021-06-14 19:35:34.154031+00","Ich bräuchte mal deine Hilfe in einer delikaten Angelegenheit 🤢",15,24,28
1901,"2021-06-14 19:35:42.713612+00","ja, mich hat voll erwischt! 😢",14,21,10
1902,"2021-06-14 19:35:44.04819+00","so schlimm ?? 😲",21,14,10
1903,"2021-06-14 19:35:46.496908+00","Bin so happy, dass Lena GNTM gewonnen hat 😊",26,25,14
1904,"2021-06-14 19:35:51.564999+00","Könntest du mir da behilflich sein👀",15,24,28
1905,"2021-06-14 19:35:53.931883+00","ach du liebe Güte 😲😱",21,14,10
1906,"2021-06-14 19:35:56.815146+00","Mehr als abwarten kann ich nicht und deine Worte bauen mich echt auf. Danke dir 😊",28,17,25
1907,"2021-06-14 19:36:04.232631+00","ich hab die Bilder gesehen ... 😱😲",21,14,10
1908,"2021-06-14 19:36:04.993965+00","ja klar. du hast mir ja auch beim umzug geholfen 😊",24,15,28
1909,"2021-06-14 19:36:06.434645+00","Naja, verdienter Sieg für euch... 😢",23,29,21
1910,"2021-06-14 19:36:06.795099+00","Geht um meinen Garten? Wäre es super👀",15,24,28
1911,"2021-06-14 19:36:10.692363+00","wie schlimm? 👀",21,14,10
1912,"2021-06-14 19:36:11.177856+00","Schön, dass dich das freut 😡",25,26,14
1913,"2021-06-14 19:36:12.795293+00","was brauchst du ?👀",24,15,28
1914,"2021-06-14 19:36:14.858129+00","Der komplette Garten und die Terrasse ist hinüber 😢",14,21,10
1915,"2021-06-14 19:36:16.977813+00","Ja, danke! 😊🥰",29,23,21
1916,"2021-06-14 19:36:20.794265+00","Szenario 21 beendet",29,23,21
1917,"2021-06-14 19:36:25.555911+00","😊Ich drücke Die die Daumen. Bis bald.",17,28,25
1918,"2021-06-14 19:36:26.528357+00","Beginne Szenario 22",29,23,22
1919,"2021-06-14 19:36:27.230992+00","wie furchtbar... 😲😱",21,14,10
1920,"2021-06-14 19:36:28.540186+00","War ja klar, dass du Lisa besser fandest 😡",26,25,14
1921,"2021-06-14 19:36:28.881852+00","Du bist der Beste!😊",15,24,28
1922,"2021-06-14 19:36:32.455133+00","Szenario 25 beendet",17,28,25
1923,"2021-06-14 19:36:37.933766+00","kann man dir was helfen? 👀🥰",21,14,10
1924,"2021-06-14 19:36:56.633623+00","Lisa hat es natürlich nicht geschafft, obwohl sie es so verdient gehabt hätte 😡",25,26,14
1925,"2021-06-14 19:37:00.206807+00","Aber sonst ist alles heil geblieben. Zum glück bin ich auch rechtzeitig heimgekommen. Man könnte meinen, hier geht gerade die Welt unter.😢",14,21,10
1926,"2021-06-14 19:37:02.709514+00","Beginne Szenario 26",17,28,26
1927,"2021-06-14 19:37:03.911705+00","Hey, habt ihr das Spiel noch gewonnen? 😊👀",28,17,26
1928,"2021-06-14 19:37:05.075148+00","Aber ich bin immer noch ganz verwirrt. Wie konnte sich das Spiel so schnell drehen. 😲",23,29,21
1929,"2021-06-14 19:37:13.354048+00","Es ist so...da liegt eine Ratte🤢 und du weißt wie sehr ich vor diesen Nagetieren Angst habe 😱",15,24,28
1930,"2021-06-14 19:37:15.231757+00","Wie du meinst, ich finde sie war eine ziemliche Nervensäge 😡",26,25,14
1931,"2021-06-14 19:37:20.563228+00","😱Alptraum ... du Ärmste(r)",21,14,10
1932,"2021-06-14 19:37:24.171404+00","Die Daumen kannst du mir glaub nur drücken 🥰",14,21,10
1933,"2021-06-14 19:37:24.618945+00","ihhh😱😲",24,15,28
1934,"2021-06-14 19:37:32.047947+00","Hallo Mama! 🥰",23,29,22
1935,"2021-06-14 19:37:33.20786+00","😢DAS war echt am Ende unseres letzten Spiels - Du konntest es ja nicht mehr sehen.",17,28,26
1936,"2021-06-14 19:37:34.961846+00","ich drücke alle Daumen 🥰",21,14,10
1937,"2021-06-14 19:37:36.722557+00","Ich schaffe es einfach nicht dieses Ding wegzuräumen🤢",15,24,28
1938,"2021-06-14 19:37:43.612356+00","Hoffe es entsteht kein weiter schaden! 😡👀",14,21,10
1939,"2021-06-14 19:37:51.049367+00","😢WIr haben die ganze Zeit geführt und dann am Ende 26 zu 28 verloren.",17,28,26
1940,"2021-06-14 19:37:58.039875+00","Es lag einfach heute morgen in meinem Garten🤢😲",15,24,28
1941,"2021-06-14 19:38:00.287271+00","auf jeden Fall, das hoffe ich auch ...🥰",21,14,10
1942,"2021-06-14 19:38:00.659104+00","Lena hat nur gewonnen, weil sie wohl etwas besser aussieht, aber charakterlich ist die unterste Schublade 😡",25,26,14
1943,"2021-06-14 19:38:03.236539+00","Hallo Tochter! 😊",29,23,22
1944,"2021-06-14 19:38:03.417502+00","ok. ich komme morgen vormittag vorbei und mach sie weg🤢",24,15,28
1945,"2021-06-14 19:38:12.319137+00","Ach nein, wie schade!😢",28,17,26
1946,"2021-06-14 19:38:14.819039+00","Ich muss dir leider etwas mitteilen 👀",29,23,22
1947,"2021-06-14 19:38:16.761632+00","und wenn du Hilfe brauchst, bin einen Chat away 👀🥰",21,14,10
1948,"2021-06-14 19:38:19.899094+00","So ein Quatsch!! 😡",26,25,14
1949,"2021-06-14 19:38:27.552383+00","tut mir echt leid 😢",21,14,10
1950,"2021-06-14 19:38:32.349655+00","Aber wenn du mir hilfst..🥰 ich wäre dir auf ewig dankbar🥰",15,24,28
1951,"2021-06-14 19:38:34.88817+00","Na, wie geht es dir so? 👀🥰",23,29,22
1952,"2021-06-14 19:38:43.529486+00","Du bist der Beste!🥰😊",15,24,28
1953,"2021-06-14 19:38:44.214522+00","Jede andere wäre mir lieber gewesen 😡",25,26,14
1954,"2021-06-14 19:38:45.068807+00","😡Es war echt eng. Aber die Krönung war dann noch die Verletzung von Julia.",17,28,26
1955,"2021-06-14 19:38:50.007114+00","Danke dir. 🥰 Hoffentlich hörst bald auf😢",14,21,10
1956,"2021-06-14 19:38:52.448139+00","Wollte dich eigentlich fragen, ob du Bock auf Pizza essen morgen hättest. Hat sich jetzt erledigt 😡",26,25,14
1957,"2021-06-14 19:38:53.06557+00","... Julian 😡",17,28,26
1958,"2021-06-14 19:38:56.648321+00","für dich doch immer 🥰😊",24,15,28
1959,"2021-06-14 19:39:00.611831+00","Was würde ich nur ohne dich tun👀🥰",15,24,28
1960,"2021-06-14 19:39:06.557782+00","Das war echt ein gutes Spiel von euch. Der erste Satz, den ich noch sehen konnte war echt stark! 😊",28,17,26
1961,"2021-06-14 19:39:08.269114+00","bis morgen 😊",24,15,28
1962,"2021-06-14 19:39:08.562652+00","Danke dir 😊🥰",15,24,28
1963,"2021-06-14 19:39:08.954718+00","Melde dich wieder, wenn du dich beruhigt hast 😡",26,25,14
1964,"2021-06-14 19:39:12.100512+00","drücke alle Daumen!🥰 und echt, tut mir so leid 😢",21,14,10
1965,"2021-06-14 19:39:17.66009+00","bis morgen 😊",15,24,28
1966,"2021-06-14 19:39:18.275935+00","Szenario 28 beendet",24,15,28
1967,"2021-06-14 19:39:31.092768+00","Papa und ich werden uns trennen und Papa wird ausziehen. 😲",29,23,22
