id,user,recipient,sid,timestamp,utterance,emotion,did
1260,user09,user03,8,2021-06-14 19:12:38.209438+00:00,Mach das! Hals und Beinbruch ,trust,146
1265,user03,user09,8,2021-06-14 19:12:45.222546+00:00,Bis bald ,trust,146
625,user09,user03,4,2021-06-14 18:50:09.903892+00:00,Hi ,joy,147
627,user03,user09,4,2021-06-14 18:50:12.078115+00:00,Hey ,joy,147
635,user09,user03,4,2021-06-14 18:50:36.144757+00:00,"Ich habe einen neuen Snack entdeckt, denn musst du unbedingt mal probieren ",fear,147
649,user03,user09,4,2021-06-14 18:51:03.339889+00:00,"Cool, du weißt ja ich liebe Snacks ",joy,147
658,user03,user09,4,2021-06-14 18:51:21.956451+00:00,Wie heißt der Snack? ,anticipation,147
660,user09,user03,4,2021-06-14 18:51:24.589053+00:00,Natürlich weiß ich das! ,joy,147
667,user09,user03,4,2021-06-14 18:51:43.114085+00:00,Mousies heißt der ,anticipation,147
680,user09,user03,4,2021-06-14 18:52:21.250263+00:00,Hab ich über Wish bestellt und der Geschmack hat mich einfach ab der ersten Sekunde überwältigt ,joy,147
685,user03,user09,4,2021-06-14 18:52:33.984911+00:00,"Eww   Da hab ich kürzlich einen Artikel darüber gelesen, dass in dem Snack Mäusekot verarbeitet werden soll!",disgust,147
691,user09,user03,4,2021-06-14 18:52:56.858810+00:00,Was???,disgust,147
695,user03,user09,4,2021-06-14 18:53:09.399928+00:00,Jaa   total wiederlich!,disgust,147
696,user09,user03,4,2021-06-14 18:53:09.938946+00:00,Das kann ja nur ein schlechter Scherz sein ,anger,147
704,user03,user09,4,2021-06-14 18:53:32.946733+00:00,"Keine Ahnung, recherchier das am besten nochmal ",surprise,147
710,user09,user03,4,2021-06-14 18:53:47.473919+00:00,Schmeckt aber völlig normal und auf jeden Fall nicht nach Mausekot ,surprise,147
720,user09,user03,4,2021-06-14 18:54:14.999505+00:00,Ja dem muss ich gleich mal nachgehen ,anticipation,147
729,user03,user09,4,2021-06-14 18:54:29.370130+00:00,Sonst hättest du ihn mir ja kaum empfohlen ,surprise,147
740,user03,user09,4,2021-06-14 18:54:48.617128+00:00,Halt mich auf dem Laufenden ,anticipation,147
744,user09,user03,4,2021-06-14 18:54:54.941493+00:00,Wer weiß ,joy,147
751,user09,user03,4,2021-06-14 18:55:04.630267+00:00,Danke für den Hinweis ,trust,147
753,user03,user09,4,2021-06-14 18:55:10.162784+00:00,Haha gern ,joy,147
3706,user06,user17,20,2021-06-16 15:26:21.857740+00:00,"Hey user17, sag mal, bist du eigentlich politisch interessiert? ",anticipation,148
3719,user17,user06,20,2021-06-16 15:26:56.006287+00:00,Ja schon ,trust,148
3739,user17,user06,20,2021-06-16 15:27:48.347017+00:00,Weißt du etwa nicht auf wen du dein Kreuz setzen möchtest? ,fear,148
3753,user06,user17,20,2021-06-16 15:28:20.451119+00:00,Na klar weiß ich das. Für mich gibt's nur eine Partei! ,trust,148
3775,user17,user06,20,2021-06-16 15:29:17.288763+00:00,Hoffentlich sind es die Grünen ,trust,148
3790,user06,user17,20,2021-06-16 15:29:51.002619+00:00,"Um Gottes Willen, bloß nicht! ",disgust,148
3793,user17,user06,20,2021-06-16 15:30:02.365910+00:00,Waas?! ,surprise,148
3798,user17,user06,20,2021-06-16 15:30:17.647318+00:00,Das überrascht mich wirklich ,fear,148
3805,user06,user17,20,2021-06-16 15:30:29.063843+00:00,Die Spinner mit ihren weltfremden Vorschlägen! ,anger,148
3812,user17,user06,20,2021-06-16 15:30:55.442224+00:00,Stimmt doch gar nicht ,surprise,148
3833,user17,user06,20,2021-06-16 15:31:25.545526+00:00,Die Klimaerwärmung ist kein Verschwörungstheorie ,anger,148
3849,user06,user17,20,2021-06-16 15:31:57.041493+00:00,"Dann auch noch mit einer Kanzlerkandidaten, die noch nie irgendeine politische Verantwortung hatte! ",disgust,148
3862,user06,user17,20,2021-06-16 15:32:34.942646+00:00,"Falls du die Grünen wählen wolltest, solltest du das nochmal überdenken! ",anticipation,148
3873,user17,user06,20,2021-06-16 15:32:55.651974+00:00,Da gibts nichts zu überdenken ,anger,148
3905,user17,user06,20,2021-06-16 15:34:09.213965+00:00,Die Grünen versuchen die Welt zu retten ,joy,148
3906,user06,user17,20,2021-06-16 15:34:09.811994+00:00,Aber schau doch mal im Vergleich: Die CDU/CSU hat seit über 10 Jahren die Verantwortung für das Land. Wir stehen super da. Wir sind gut durch Corona gekommen. Das ist einfach solide Arbeit! ,trust,148
3937,user17,user06,20,2021-06-16 15:35:17.764052+00:00,Ja Corona ist eine Sache ,disgust,148
3951,user17,user06,20,2021-06-16 15:35:45.769084+00:00,Schau doch wie super die Politik das in Neuseeland gelöst hat ,anger,148
3962,user06,user17,20,2021-06-16 15:36:15.690711+00:00,Das ist ja auch eine Insel mit ganz wenig Einwohnern. Gar kein Vergleich! ,anger,148
3972,user17,user06,20,2021-06-16 15:36:30.874528+00:00,Da musste man keine diktaturistische Maßnahmen ergreifen und die Nachbarn zum Anzeige auffordern wie Söder das gemacht hat. ,anger,148
3981,user06,user17,20,2021-06-16 15:36:47.324841+00:00,"Ich befürchte, wir werden uns hier nicht mehr einig... ",surprise,148
3991,user17,user06,20,2021-06-16 15:37:09.191801+00:00,Nein bestimmt nicht ,sadness,148
3996,user06,user17,20,2021-06-16 15:37:21.683192+00:00,"Ist aber ja auch gut, wenn es unterschiedliche Ansichten gibt. ",trust,148
4003,user17,user06,20,2021-06-16 15:37:40.281051+00:00,"Stimmt, deswegen leben wir ja in einer Demokratie ",trust,148
681,user01,user07,6,2021-06-14 18:52:22.624811+00:00,Ich hatte dir doch erzähl dass im Olympia Stadion Rea Garvex spielt und ich da unbedingt hinwollte.... ,joy,149
694,user01,user07,6,2021-06-14 18:53:07.457327+00:00,Jetzt gibt es echt keine sinnvollen Karten mehr....  Nur noch mega teuer!  das kann sich doch keiner leisten!,fear,149
702,user01,user07,6,2021-06-14 18:53:26.033753+00:00,Nach so langer Zeit hab ich mich da echt drauf gefreut ,sadness,149
705,user07,user01,6,2021-06-14 18:53:37.342998+00:00,"Ja stimmt hattest du erzählt! Und weißt du was? Als Dankeschön für deine tolle Hilfe bei meinem Umzug letzte Woche, habe ich für uns beide zwei Karten für das Konzert besorgt!!",anticipation,149
716,user01,user07,6,2021-06-14 18:54:07.985324+00:00,Was?!  wie genial ist das denn,fear,149
722,user01,user07,6,2021-06-14 18:54:17.354560+00:00,"Vielen, vielen Dank! ",joy,149
723,user07,user01,6,2021-06-14 18:54:17.930127+00:00,Hoffe die Überraschung ist geglückt!,trust,149
731,user01,user07,6,2021-06-14 18:54:30.567824+00:00,Ich freu mich so mega  das wird bestimmt super!,joy,149
733,user07,user01,6,2021-06-14 18:54:36.578524+00:00,Sehr gerne! Warst mir auch echt eine Riesen Hilfe!,joy,149
736,user07,user01,6,2021-06-14 18:54:44.522192+00:00,Ja bestimmt!,joy,149
746,user01,user07,6,2021-06-14 18:54:58.416975+00:00,Immer wieder gerne! (vor allem wenn es dafür so ein Dankeschön gibt) ,joy,149
2658,user01,user16,20,2021-06-16 14:50:53.787665+00:00,"hast du dich schon damit auseinandergesetzt, wen du im Herbst wählen möchtest?",anticipation,150
2676,user16,user01,20,2021-06-16 14:51:36.743970+00:00,"Ne, Politik interessiert mich gar nicht. Voll langweilig das thema",anticipation,150
2685,user16,user01,20,2021-06-16 14:51:53.267058+00:00,das sind sowieso alles Verbrecher,disgust,150
2689,user01,user16,20,2021-06-16 14:52:05.881719+00:00,"ach komm schon, das ist doch voll wichtig",fear,150
2702,user16,user01,20,2021-06-16 14:52:34.893345+00:00,"Hauptsache, Bier bleibt billig und ich kann zocken so lang ich will!",joy,150
2706,user01,user16,20,2021-06-16 14:52:42.532495+00:00,"es gibt schwarze Schaafe, aber es sind doch nicht alle so",anticipation,150
2716,user01,user16,20,2021-06-16 14:53:11.502987+00:00,interessiert dich Politik denn überhaupt nicht?,surprise,150
2726,user16,user01,20,2021-06-16 14:53:39.680858+00:00,Merkel muss weg,disgust,150
2731,user16,user01,20,2021-06-16 14:53:51.882976+00:00,aber sonst ist mir alles egal,fear,150
2737,user16,user01,20,2021-06-16 14:54:07.491125+00:00,ich verstehe gar nichts von Politik,anticipation,150
2747,user01,user16,20,2021-06-16 14:54:36.311801+00:00,liest du Zeitung oder schaust Nachrichten?,anticipation,150
2756,user16,user01,20,2021-06-16 14:55:03.291582+00:00,Ich lese die Sportbild und Gamestar,anticipation,150
2769,user01,user16,20,2021-06-16 14:55:37.297225+00:00,"ist ja auch okay, muss sich ja nicht jeder für Politik interessieren",joy,150
2784,user16,user01,20,2021-06-16 14:56:28.100695+00:00,"Ja, das stimmt. Vielleicht wähle ich im Herbst ja doch.",anticipation,150
2791,user16,user01,20,2021-06-16 14:56:49.471664+00:00,"Aber ich habe Angst, dass ich die falsche Partei wähle",surprise,150
2794,user01,user16,20,2021-06-16 14:56:54.762709+00:00,das fände ich super ,joy,150
2807,user01,user16,20,2021-06-16 14:57:29.759184+00:00,das schaffst du schon,joy,150
2304,user01,user16,17,2021-06-16 14:36:32.519365+00:00,Hey wie läufts so?,anticipation,151
2315,user16,user01,17,2021-06-16 14:37:06.228389+00:00,Ein Kollege hat eine nicht rückgängig-machbare Änderung in den Master-Branch gepusht. Total scheiße,anger,151
2320,user16,user01,17,2021-06-16 14:37:20.227746+00:00,das regt mich total auf. ,anger,151
2323,user01,user16,17,2021-06-16 14:37:30.656806+00:00,das ist ja echt blöd,surprise,151
2326,user16,user01,17,2021-06-16 14:37:36.525638+00:00,vielleicht muss ich jetzt alles neu schreiben,sadness,151
2332,user01,user16,17,2021-06-16 14:37:51.141263+00:00,kann ich dir irgednwie helfen?,joy,151
2343,user16,user01,17,2021-06-16 14:38:15.828074+00:00,das wäre total cool. ich bin völlig fertig,fear,151
2347,user01,user16,17,2021-06-16 14:38:30.559247+00:00,kann ich gerne machen,trust,151
2352,user16,user01,17,2021-06-16 14:38:40.888106+00:00,das ist total nett von dir,joy,151
2361,user01,user16,17,2021-06-16 14:39:07.351192+00:00,"gar kein Problem, dann komm ich einfach morgen bei dir vorbei. Passt dir das?",anticipation,151
2373,user16,user01,17,2021-06-16 14:39:32.468693+00:00,"ja, das wäre echt super!! Dann programmieren wir zusammen und lösen das Problem",trust,151
2378,user01,user16,17,2021-06-16 14:39:43.043608+00:00,"cool, bis dann ",joy,151
2382,user16,user01,17,2021-06-16 14:39:45.020238+00:00,Ich mag meinen Kollegen nicht mehr.,disgust,151
2387,user16,user01,17,2021-06-16 14:40:01.683456+00:00,Bis dann!,joy,151
1457,user15,user16,13,2021-06-14 19:19:30.428378+00:00,Schatz!!! ,trust,152
1463,user16,user15,13,2021-06-14 19:19:35.460921+00:00,"Hey, irgendwas ist doch bei Dir, oder? ",anticipation,152
1469,user16,user15,13,2021-06-14 19:19:46.379668+00:00,Was? ,joy,152
1474,user15,user16,13,2021-06-14 19:19:59.117762+00:00,du musst sofort nachhause kommen ,surprise,152
1482,user15,user16,13,2021-06-14 19:20:10.086304+00:00,ich fühl mich den ganzen Tag schon so komisch ,anticipation,152
1486,user16,user15,13,2021-06-14 19:20:15.841896+00:00,Wieso? Was ist passiert? ,anticipation,152
1495,user15,user16,13,2021-06-14 19:20:34.216738+00:00,ich habe gerade einen Schwangerschaftstest gemacht ,surprise,152
1503,user15,user16,13,2021-06-14 19:20:49.538603+00:00,und ja.. er ist positiv gewesen ,surprise,152
1505,user16,user15,13,2021-06-14 19:20:56.470063+00:00,Wieso machst Du denn einen Schwangerschaftstest????,surprise,152
1507,user15,user16,13,2021-06-14 19:21:00.238899+00:00,"bitte komm sofort nach Hause, ich weiß gar nicht wohin mit mir ",sadness,152
1522,user15,user16,13,2021-06-14 19:21:32.580048+00:00,Ich hab mich unwohl gefühlt und hab meine Tage immer noch nicht bekommen ,surprise,152
1524,user16,user15,13,2021-06-14 19:21:37.035436+00:00,Bitte was  Bist Du Dir sicher? Das ist ja verrückt ,joy,152
1530,user15,user16,13,2021-06-14 19:21:44.716778+00:00,ich wollte mich absichern ,anticipation,152
1534,user16,user15,13,2021-06-14 19:21:56.628231+00:00,"Ich hab mich schon gewundert, wie komisch Du warst die letzten Tage ",fear,152
1535,user15,user16,13,2021-06-14 19:21:57.214673+00:00,"ja, ich sehe es doch vor mir ",surprise,152
1546,user16,user15,13,2021-06-14 19:22:13.459598+00:00,Aber das ist doch mega - wollten wir doch unbedingt ,anticipation,152
1553,user16,user15,13,2021-06-14 19:22:36.376988+00:00,Ich kann's noch gar nicht glauben ,fear,152
1555,user15,user16,13,2021-06-14 19:22:37.900517+00:00,wann hast du den Feierabend? ich weiß noch nicht ob ich mich wirklich freuen kann,sadness,152
1566,user15,user16,13,2021-06-14 19:22:58.546254+00:00,können wir bitte hier drüber reden ? ,trust,152
1584,user16,user15,13,2021-06-14 19:23:38.212557+00:00,Über was willst du denn reden? ,surprise,152
1594,user16,user15,13,2021-06-14 19:23:55.488169+00:00,Wir werden ein Baby bekommen ,joy,152
1599,user15,user16,13,2021-06-14 19:24:11.045274+00:00,über die Tatsache dass ich schwanger bin ? ,fear,152
1602,user15,user16,13,2021-06-14 19:24:20.063209+00:00,ich bin noch ganz neben der Spur ,surprise,152
1605,user15,user16,13,2021-06-14 19:24:27.900660+00:00,"bis später, ja ?",trust,152
1613,user16,user15,13,2021-06-14 19:24:47.579707+00:00,"Ja, ich mach mich sofort auf den Weg ",anticipation,152
661,user06,user12,28,2021-06-14 18:51:30.404735+00:00,Hallo Herr Tutor. nach eigener Einschätzung hätte ich eine besserer Note verdient in dem Projekt ,anticipation,153
669,user06,user12,28,2021-06-14 18:51:49.243758+00:00,warum war denn die note so schlecht ?,anger,153
737,user06,user12,28,2021-06-14 18:54:45.165386+00:00,ok. ja ich habe mich schon gewundert. ich habe mir viel mühe gegeben für das Projekt,anger,153
748,user06,user12,28,2021-06-14 18:54:59.684848+00:00,bekomme ich eine bessere Note ?,joy,153
784,user06,user12,28,2021-06-14 18:56:26.286972+00:00,oh da bin ich aber jetzt sehr erleichtert ,trust,153
1880,user12,user06,28,2021-06-14 19:34:41.466602+00:00,Ich war noch nie dort? Hast du dort schon einen Job? ,anticipation,153
1900,user12,user06,28,2021-06-14 19:35:34.154031+00:00,Ich bräuchte mal deine Hilfe in einer delikaten Angelegenheit ,disgust,153
1904,user12,user06,28,2021-06-14 19:35:51.564999+00:00,Könntest du mir da behilflich sein,anticipation,153
1908,user06,user12,28,2021-06-14 19:36:04.993965+00:00,ja klar. du hast mir ja auch beim umzug geholfen ,joy,153
1910,user12,user06,28,2021-06-14 19:36:06.795099+00:00,Geht um meinen Garten? Wäre es super,anticipation,153
1913,user06,user12,28,2021-06-14 19:36:12.795293+00:00,was brauchst du ?,anticipation,153
1921,user12,user06,28,2021-06-14 19:36:28.881852+00:00,Du bist der Beste!,joy,153
1929,user12,user06,28,2021-06-14 19:37:13.354048+00:00,Es ist so...da liegt eine Ratte und du weißt wie sehr ich vor diesen Nagetieren Angst habe ,surprise,153
1933,user06,user12,28,2021-06-14 19:37:24.618945+00:00,ihhh,fear,153
1937,user12,user06,28,2021-06-14 19:37:36.722557+00:00,Ich schaffe es einfach nicht dieses Ding wegzuräumen,disgust,153
1940,user12,user06,28,2021-06-14 19:37:58.039875+00:00,Es lag einfach heute morgen in meinem Garten,fear,153
1944,user06,user12,28,2021-06-14 19:38:03.417502+00:00,ok. ich komme morgen vormittag vorbei und mach sie weg,disgust,153
1950,user12,user06,28,2021-06-14 19:38:32.349655+00:00,Aber wenn du mir hilfst.. ich wäre dir auf ewig dankbar,trust,153
1952,user12,user06,28,2021-06-14 19:38:43.529486+00:00,Du bist der Beste!,joy,153
1958,user06,user12,28,2021-06-14 19:38:56.648321+00:00,für dich doch immer ,joy,153
1959,user12,user06,28,2021-06-14 19:39:00.611831+00:00,Was würde ich nur ohne dich tun,trust,153
1961,user06,user12,28,2021-06-14 19:39:08.269114+00:00,bis morgen ,joy,153
1962,user12,user06,28,2021-06-14 19:39:08.562652+00:00,Danke dir ,trust,153
1965,user12,user06,28,2021-06-14 19:39:17.660090+00:00,bis morgen ,joy,153
2201,User02,user08,14,2021-06-14 20:07:02.120821+00:00,"hey du, hast du es grade gesehen... Alex hat die Show gewonnen",joy,154
2202,User02,user08,14,2021-06-14 20:07:12.314478+00:00,meine absolute Favoritin ,joy,154
2204,user08,User02,14,2021-06-14 20:07:29.808997+00:00,"also wirklich, einfach nur unverdient ",disgust,154
2206,User02,user08,14,2021-06-14 20:07:43.590730+00:00,ach komm... die war doch gut ... ,joy,154
2207,user08,User02,14,2021-06-14 20:07:50.687184+00:00,Sex sells ,disgust,154
2209,User02,user08,14,2021-06-14 20:08:15.172711+00:00,"ja, aber das ist doch ok... das Leben ist ja nicht immer gerecht ...",joy,154
2210,User02,user08,14,2021-06-14 20:08:25.736646+00:00,"und ich fand, sie war echt am besten ",joy,154
2212,user08,User02,14,2021-06-14 20:08:52.853107+00:00,Gut aussehen tut sie ja... ,trust,154
2214,User02,user08,14,2021-06-14 20:09:01.541814+00:00,eben ... ,joy,154
2215,User02,user08,14,2021-06-14 20:09:10.546029+00:00,und sie überzeugt vor der Kamera ,joy,154
2217,User02,user08,14,2021-06-14 20:09:30.317952+00:00,wen hättest du denn lieber als Gewinner gesehen ,anticipation,154
2219,user08,User02,14,2021-06-14 20:09:42.242745+00:00,Da stimme ich dir halt nicht zu ,anger,154
2221,User02,user08,14,2021-06-14 20:09:57.447112+00:00,nicht? ,fear,154
2223,User02,user08,14,2021-06-14 20:10:09.713548+00:00,warum? wer war denn besser? ,anticipation,154
2226,user08,User02,14,2021-06-14 20:10:29.325614+00:00,Josh hat die ganze Staffel immer stabil abgelieft ,sadness,154
2228,User02,user08,14,2021-06-14 20:10:43.913106+00:00,hm ja... das mag sein ,joy,154
2229,user08,User02,14,2021-06-14 20:10:56.604728+00:00,"und jetzt Alex, zum ersten Mal im Final glänzt Sie und gewinnt gleich.... ",anger,154
2230,User02,user08,14,2021-06-14 20:11:20.535078+00:00,"naja, macht dich das sauer? ",fear,154
2232,user08,User02,14,2021-06-14 20:11:55.208070+00:00,"ja schon, irgendwie habe ich doch krass mitgefeibert ",trust,154
2233,User02,user08,14,2021-06-14 20:11:57.344208+00:00,"ich fand, das hat sie doch gut gemacht ... ein bisschen auf der Liebling gemacht vielleicht ... ",anticipation,154
2234,User02,user08,14,2021-06-14 20:12:16.106557+00:00,"ok, ich merke, du warst Team Josh... ",trust,154
2235,User02,user08,14,2021-06-14 20:12:25.065370+00:00,"und ja, der war auch echt gut...",joy,154
2236,User02,user08,14,2021-06-14 20:12:40.126932+00:00,mein Favorit war eben nur die Alex ... ,trust,154
2237,user08,User02,14,2021-06-14 20:12:51.676574+00:00,"Bin auf die nächste Staffel gespannt, da werde ich den besseren Riecher haben! ",joy,154
2238,User02,user08,14,2021-06-14 20:13:13.224665+00:00,aber es kommt bestimmt bald die nächsten Staffel und die nächsten Chance für dich! eben ,joy,154
2239,User02,user08,14,2021-06-14 20:13:26.858904+00:00,dann schauen wir das Finale zusammen ,joy,154
2240,User02,user08,14,2021-06-14 20:13:32.947335+00:00,nicht aufregen ,trust,154
2241,User02,user08,14,2021-06-14 20:13:37.630459+00:00,ciao ... ,joy,154
2242,user08,User02,14,2021-06-14 20:13:39.918230+00:00,ja gerne ,joy,154
1696,user13,user14,20,2021-06-14 19:27:43.495239+00:00,"Hallo, ich schreibe Ihnen bezüglich meiner Note. ",anticipation,155
1711,user14,user13,20,2021-06-14 19:28:13.098631+00:00,"Hallo, du hattest eine Frage zu deiner Note? ",anticipation,155
1743,user13,user14,20,2021-06-14 19:29:22.420491+00:00,"Leider kann ich überhaupt nicht nachvollziehen, wieso Sie mir so eine schlechte Note gegeben haben. ",anger,155
1768,user13,user14,20,2021-06-14 19:30:08.742671+00:00,Ich habe extrem viel in diese Arbeit investiert und hatte eigentlich auch ein sehr gutes Bauchgefühl. ,anger,155
1769,user14,user13,20,2021-06-14 19:30:09.159754+00:00,"Oh Gott ich habe gerade nachgeschaut und du hast recht!  Ich habe dir die falsche Note gegeben. Du hast keine 3,7 sondern eine 1,7! ",joy,155
1795,user13,user14,20,2021-06-14 19:30:57.048076+00:00,Das hört sich doch schon besser an. ,joy,155
1805,user13,user14,20,2021-06-14 19:31:20.177682+00:00,"Vielen Dank, dass Sie das noch einmal überprüft haben! ",trust,155
1806,user14,user13,20,2021-06-14 19:31:22.384080+00:00,"Das tut mir so Leid!  Ich hoffe, du nimmst mir das nicht übel? ",anticipation,155
1809,user14,user13,20,2021-06-14 19:31:30.563162+00:00,Gerne! ,joy,155
2467,user13,user19,3,2021-06-16 14:42:46.423330+00:00,"Jooo, ich freu mich schon so auf heute Abend ",joy,156
2475,user13,user19,3,2021-06-16 14:43:02.175102+00:00,Wir haben uns schon sooooo lange nicht mehr gesehen. Hab so viel zu erzählen. Was wollen wir denn machen?,anticipation,156
2482,user19,user13,3,2021-06-16 14:43:17.299601+00:00,"oh man, der prof meinte gestern einfach, dass ich jetzt noch eine online studie für meiner bachelorarbeit machen muss",anger,156
2488,user19,user13,3,2021-06-16 14:43:31.037300+00:00,du ich weiß nicht ob ich das dann schaffe heut abend,sadness,156
2491,user13,user19,3,2021-06-16 14:43:34.091251+00:00,Echt oder? ,sadness,156
2495,user19,user13,3,2021-06-16 14:43:40.559384+00:00,ich muss mich jetzt so krass ranhalten..,surprise,156
2501,user19,user13,3,2021-06-16 14:43:49.019256+00:00,sonst schaffe ich das niee....,sadness,156
2503,user19,user13,3,2021-06-16 14:44:01.025611+00:00,ich hatte mich auch echt schon riesig gefreut,trust,156
2504,user13,user19,3,2021-06-16 14:44:02.785692+00:00,"Wie lang glaubst du, brauchst du?  vielleicht können wir ja einfach später anfangen oder uns nur auf ein Bier treffen? ",anticipation,156
2515,user13,user19,3,2021-06-16 14:44:29.818609+00:00,"Man diese Professoren immer  man wartet ewig auf ne Antwort von denen, aber wenn die was wollen, muss es sofort sein ",anger,156
2522,user19,user13,3,2021-06-16 14:44:57.946768+00:00,"du ich weiß nicht.. ich glaub dann kann ich auch nicht richtig entspannen.. ich glaube es wäre mir fast lieber, wenn wir es auf wann anders verschieben würden...",sadness,156
2524,user19,user13,3,2021-06-16 14:45:06.335661+00:00,ja man ich bin auch so sauer,anger,156
2532,user13,user19,3,2021-06-16 14:45:33.148342+00:00,ok  dann wann anders! Wie schaut's Dienstag bei dir aus? ,anticipation,156
2534,user19,user13,3,2021-06-16 14:45:43.126004+00:00,ich dachte es reicht wenn ich eine literaturrecherche mache.. und jetzt muss ich die blöde studie planen und auswerten,anger,156
2538,user13,user19,3,2021-06-16 14:45:53.837774+00:00,oh man! Kann ich dir iwie helfen? ,anticipation,156
2539,user19,user13,3,2021-06-16 14:45:53.932310+00:00,ich hab echt angst ich schaffe das alles nicht,surprise,156
2548,user19,user13,3,2021-06-16 14:46:09.197706+00:00,"ja gerne, ich würde dich soo gerne wieder sehen",trust,156
2550,user13,user19,3,2021-06-16 14:46:11.636562+00:00,Sonst kann ich auch mit 2 Bier und 2 helfenden Händen vorbeikommen ,joy,156
2560,user19,user13,3,2021-06-16 14:46:31.280058+00:00,Dienstag ist auf jeden Fall besser!! da schaffe ich bestimmt ein feierabendbier,joy,156
2561,user13,user19,3,2021-06-16 14:46:35.325686+00:00,Du schaffst es bestimmt!! ich kenn dich doch! Hast doch noch alles geschafft!,trust,156
2563,user19,user13,3,2021-06-16 14:46:39.398073+00:00,man muss ja auch noch sein leben genießen,trust,156
2565,user19,user13,3,2021-06-16 14:46:47.303055+00:00,jaa auch gerne,joy,156
2569,user13,user19,3,2021-06-16 14:46:54.229198+00:00,stimmt  man muss sich auch mal was gönnen! ,joy,156
2570,user19,user13,3,2021-06-16 14:46:55.445566+00:00,das ist sehr nett von dir dass du mir helfen willst,trust,156
2576,user13,user19,3,2021-06-16 14:47:08.924573+00:00,Dann bis gleich! Dann arbeiten wir heute und nächste Woche Party? ,joy,156
2578,user19,user13,3,2021-06-16 14:47:14.974679+00:00,"Danke, du bist der/die beste",trust,156
2581,user19,user13,3,2021-06-16 14:47:22.370025+00:00,klingt perfekt,joy,156
2508,user14,user07,18,2021-06-16 14:44:15.349239+00:00,Hey ich kann mein Portemonnaie nicht mehr finden ,surprise,157
2516,user14,user07,18,2021-06-16 14:44:31.544041+00:00,Kann es sein dass ich es gestern nach der Party bei dir vergessen habe? ,surprise,157
2520,user07,user14,18,2021-06-16 14:44:40.825082+00:00,"Hey, denkst du dass du es bei mir gestern liegen lassen hast? ",fear,157
2521,user07,user14,18,2021-06-16 14:44:50.205277+00:00,Du warst aber auch sauber besoffen ,anticipation,157
2523,user14,user07,18,2021-06-16 14:45:02.765370+00:00,Ja ich weiß ,anger,157
2526,user14,user07,18,2021-06-16 14:45:13.192408+00:00,Ich bin mir ziemlich sicher dass ich es bei dir vergessen habe ,surprise,157
2529,user07,user14,18,2021-06-16 14:45:21.955938+00:00,Also ich hab die Wohnung bereits geputzt und bisher nichts gefunden ,fear,157
2531,user14,user07,18,2021-06-16 14:45:32.363053+00:00,Ich bin ha nach der Party gleich nachhause. ,surprise,157
2533,user07,user14,18,2021-06-16 14:45:35.049796+00:00,Und diesmal hab ich wirklich gründlich geputzt ,anticipation,157
2535,user14,user07,18,2021-06-16 14:45:46.448210+00:00,Oh nein so ein Mist ,surprise,157
2537,user07,user14,18,2021-06-16 14:45:53.282418+00:00,"Wo vermutest du, dass du es liegen lassen hast? ",sadness,157
2543,user14,user07,18,2021-06-16 14:45:56.999439+00:00,Da war auch noch meine Kette drinnen ,anger,157
2552,user14,user07,18,2021-06-16 14:46:21.608087+00:00,Ich kann mich nicht mehr so gut erinnern mir war am Ende so übel. ,disgust,157
2553,user07,user14,18,2021-06-16 14:46:22.817856+00:00,"Ach nein, die Kette, die du von deinem Cousin geschenkt bekommen hast, von der hast du gestern auch noch erzählt ",fear,157
2559,user14,user07,18,2021-06-16 14:46:30.997029+00:00,Ja ,sadness,157
2574,user07,user14,18,2021-06-16 14:47:05.028471+00:00,"Ich kann nochmal schauen, aber die chancen stehen sehr schlecht, weil ich ausnahmsweise mal nichts gefunden habe beim putzen ",fear,157
2585,user14,user07,18,2021-06-16 14:47:33.466581+00:00,Ok ich hoffe wirklich dass wir es noch finden sonst sind alle meine Sachen weg. ,anger,157
2589,user14,user07,18,2021-06-16 14:47:42.831680+00:00,Aber trotzdem vielen Danke dir!,trust,157
2592,user07,user14,18,2021-06-16 14:47:49.975542+00:00,Ich schaue nochmal drüber und gebe dir heut Abend bescheid sobald ich was finden sollte ,joy,157
2595,user14,user07,18,2021-06-16 14:47:58.270841+00:00,Danke ,trust,157
677,user12,user06,20,2021-06-14 18:52:07.994082+00:00,"Ok, das ist ein überraschende Anliegen",fear,158
684,user12,user06,20,2021-06-14 18:52:29.106217+00:00,"Einen Moment, ich muss mir mal kurz die Unterlagen anschauen",anticipation,158
701,user12,user06,20,2021-06-14 18:53:22.878252+00:00,Mist!  Eben ist mir etwas aufgefallen ,fear,158
711,user12,user06,20,2021-06-14 18:53:51.400707+00:00,Das mir sowas passiert hätte ich niemals erwartet,anger,158
717,user12,user06,20,2021-06-14 18:54:10.168326+00:00,ich muss mich entschuldigen,sadness,158
735,user12,user06,20,2021-06-14 18:54:41.742154+00:00,Mir ist da ein Fehler unterlaufen,sadness,158
755,user12,user06,20,2021-06-14 18:55:11.407264+00:00,Ich habe die Noten vertauscht. Das regt mich vielleicht auf,anger,158
766,user12,user06,20,2021-06-14 18:55:45.801650+00:00,"Aber gute Nachtrichten für Sie! es ist eine 1,7",trust,158
774,user12,user06,20,2021-06-14 18:56:03.586912+00:00,Da können Sie stolz auf sich sein ,joy,158
